dataset,sample_id,protocol_id,split_protocol_id,calendar_id,universe_id,preprocessing_id,archived_split,analysis_split,feature_start_date,normalization_basis_date,feature_end_date,data_available_time,decision_cutoff,entry_date,target_end_date,label_available_time,target_definition,included,exclusion_reason
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000217,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-05-02,2017-05-01,2017-05-22,2017-05-22 close (daily-bar assumption),after 2017-05-22 close,2017-05-23,2017-05-31,2017-05-31 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000218,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-05-09,2017-05-08,2017-05-30,2017-05-30 close (daily-bar assumption),after 2017-05-30 close,2017-05-31,2017-06-07,2017-06-07 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000219,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-05-16,2017-05-15,2017-06-06,2017-06-06 close (daily-bar assumption),after 2017-06-06 close,2017-06-07,2017-06-14,2017-06-14 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000220,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-05-23,2017-05-22,2017-06-13,2017-06-13 close (daily-bar assumption),after 2017-06-13 close,2017-06-14,2017-06-21,2017-06-21 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000221,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-05-31,2017-05-30,2017-06-20,2017-06-20 close (daily-bar assumption),after 2017-06-20 close,2017-06-21,2017-06-28,2017-06-28 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000222,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-06-07,2017-06-06,2017-06-27,2017-06-27 close (daily-bar assumption),after 2017-06-27 close,2017-06-28,2017-07-06,2017-07-06 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000223,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-06-14,2017-06-13,2017-07-05,2017-07-05 close (daily-bar assumption),after 2017-07-05 close,2017-07-06,2017-07-13,2017-07-13 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000224,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-06-21,2017-06-20,2017-07-12,2017-07-12 close (daily-bar assumption),after 2017-07-12 close,2017-07-13,2017-07-20,2017-07-20 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000225,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-06-28,2017-06-27,2017-07-19,2017-07-19 close (daily-bar assumption),after 2017-07-19 close,2017-07-20,2017-07-27,2017-07-27 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000226,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-07-06,2017-07-05,2017-07-26,2017-07-26 close (daily-bar assumption),after 2017-07-26 close,2017-07-27,2017-08-03,2017-08-03 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000227,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-07-13,2017-07-12,2017-08-02,2017-08-02 close (daily-bar assumption),after 2017-08-02 close,2017-08-03,2017-08-10,2017-08-10 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000228,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-07-20,2017-07-19,2017-08-09,2017-08-09 close (daily-bar assumption),after 2017-08-09 close,2017-08-10,2017-08-17,2017-08-17 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000229,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-07-27,2017-07-26,2017-08-16,2017-08-16 close (daily-bar assumption),after 2017-08-16 close,2017-08-17,2017-08-24,2017-08-24 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000230,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-08-03,2017-08-02,2017-08-23,2017-08-23 close (daily-bar assumption),after 2017-08-23 close,2017-08-24,2017-08-31,2017-08-31 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000231,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-08-10,2017-08-09,2017-08-30,2017-08-30 close (daily-bar assumption),after 2017-08-30 close,2017-08-31,2017-09-08,2017-09-08 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000232,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-08-17,2017-08-16,2017-09-07,2017-09-07 close (daily-bar assumption),after 2017-09-07 close,2017-09-08,2017-09-15,2017-09-15 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000233,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-08-24,2017-08-23,2017-09-14,2017-09-14 close (daily-bar assumption),after 2017-09-14 close,2017-09-15,2017-09-22,2017-09-22 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000234,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-08-31,2017-08-30,2017-09-21,2017-09-21 close (daily-bar assumption),after 2017-09-21 close,2017-09-22,2017-09-29,2017-09-29 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000235,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-09-08,2017-09-07,2017-09-28,2017-09-28 close (daily-bar assumption),after 2017-09-28 close,2017-09-29,2017-10-06,2017-10-06 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000236,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-09-15,2017-09-14,2017-10-05,2017-10-05 close (daily-bar assumption),after 2017-10-05 close,2017-10-06,2017-10-13,2017-10-13 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000237,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-09-22,2017-09-21,2017-10-12,2017-10-12 close (daily-bar assumption),after 2017-10-12 close,2017-10-13,2017-10-20,2017-10-20 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000238,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-09-29,2017-09-28,2017-10-19,2017-10-19 close (daily-bar assumption),after 2017-10-19 close,2017-10-20,2017-10-27,2017-10-27 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000239,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-10-06,2017-10-05,2017-10-26,2017-10-26 close (daily-bar assumption),after 2017-10-26 close,2017-10-27,2017-11-03,2017-11-03 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000240,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-10-13,2017-10-12,2017-11-02,2017-11-02 close (daily-bar assumption),after 2017-11-02 close,2017-11-03,2017-11-10,2017-11-10 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000241,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-10-20,2017-10-19,2017-11-09,2017-11-09 close (daily-bar assumption),after 2017-11-09 close,2017-11-10,2017-11-17,2017-11-17 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000242,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-10-27,2017-10-26,2017-11-16,2017-11-16 close (daily-bar assumption),after 2017-11-16 close,2017-11-17,2017-11-27,2017-11-27 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000243,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-11-03,2017-11-02,2017-11-24,2017-11-24 close (daily-bar assumption),after 2017-11-24 close,2017-11-27,2017-12-04,2017-12-04 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000244,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-11-10,2017-11-09,2017-12-01,2017-12-01 close (daily-bar assumption),after 2017-12-01 close,2017-12-04,2017-12-11,2017-12-11 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000245,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-11-17,2017-11-16,2017-12-08,2017-12-08 close (daily-bar assumption),after 2017-12-08 close,2017-12-11,2017-12-18,2017-12-18 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000246,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-11-27,2017-11-24,2017-12-15,2017-12-15 close (daily-bar assumption),after 2017-12-15 close,2017-12-18,2017-12-26,2017-12-26 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000247,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-12-04,2017-12-01,2017-12-22,2017-12-22 close (daily-bar assumption),after 2017-12-22 close,2017-12-26,2018-01-03,2018-01-03 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000248,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-12-11,2017-12-08,2018-01-02,2018-01-02 close (daily-bar assumption),after 2018-01-02 close,2018-01-03,2018-01-10,2018-01-10 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000249,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-12-18,2017-12-15,2018-01-09,2018-01-09 close (daily-bar assumption),after 2018-01-09 close,2018-01-10,2018-01-18,2018-01-18 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000250,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2017-12-26,2017-12-22,2018-01-17,2018-01-17 close (daily-bar assumption),after 2018-01-17 close,2018-01-18,2018-01-25,2018-01-25 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000251,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2018-01-03,2018-01-02,2018-01-24,2018-01-24 close (daily-bar assumption),after 2018-01-24 close,2018-01-25,2018-02-01,2018-02-01 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000252,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2018-01-10,2018-01-09,2018-01-31,2018-01-31 close (daily-bar assumption),after 2018-01-31 close,2018-02-01,2018-02-08,2018-02-08 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000253,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2018-01-18,2018-01-17,2018-02-07,2018-02-07 close (daily-bar assumption),after 2018-02-07 close,2018-02-08,2018-02-15,2018-02-15 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000254,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2018-01-25,2018-01-24,2018-02-14,2018-02-14 close (daily-bar assumption),after 2018-02-14 close,2018-02-15,2018-02-23,2018-02-23 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000255,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2018-02-01,2018-01-31,2018-02-22,2018-02-22 close (daily-bar assumption),after 2018-02-22 close,2018-02-23,2018-03-02,2018-03-02 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000256,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2018-02-08,2018-02-07,2018-03-01,2018-03-01 close (daily-bar assumption),after 2018-03-01 close,2018-03-02,2018-03-09,2018-03-09 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000257,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2018-02-15,2018-02-14,2018-03-08,2018-03-08 close (daily-bar assumption),after 2018-03-08 close,2018-03-09,2018-03-16,2018-03-16 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
SP500_TOP50_EX_PLTR_2026,SP500_TOP50_EX_PLTR_2026:outer_train:000258,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,ce238100089bb63c3497f2c14a9c7b26beca8988634a81949b75571c222005f4,038959996bca364e6de76a4f19f10756229314247d245f1c6f5eb009a9964953,f5d484c11758a8783f87628c4576c5c06d97ce97f0d40aa432419b0aa2d8bb73,outer_train,inner_train,2018-02-23,2018-02-22,2018-03-15,2018-03-15 close (daily-bar assumption),after 2018-03-15 close,2018-03-16,2018-03-23,2018-03-23 close (daily-bar assumption),adjusted_close[t+6] / adjusted_close[t+1],True,
